time	V(1khz)	V(10hz)	V(100hz)	V(v1)	V(v2)	V(v3)
1.177232737141837e-001	6.562216e-003	8.446405e-001	-5.644708e-001	8.972875e-001	-9.901759e-001	-9.859335e-001
1.177411779543741e-001	-4.564946e-003	8.452317e-001	-5.692144e-001	8.977836e-001	-9.885403e-001	-9.984641e-001
1.177617181710077e-001	-1.722943e-002	8.459085e-001	-5.745679e-001	8.983513e-001	-9.865098e-001	-9.972907e-001
1.177840742645617e-001	-3.055000e-002	8.466433e-001	-5.802712e-001	8.989674e-001	-9.841130e-001	-9.771691e-001
1.178203205743342e-001	-5.013648e-002	8.478306e-001	-5.892316e-001	8.999626e-001	-9.798148e-001	-9.039676e-001
1.178780806697894e-001	-7.495120e-002	8.497137e-001	-6.028890e-001	9.015389e-001	-9.719163e-001	-6.932881e-001
1.179447938136140e-001	-9.093810e-002	8.518752e-001	-6.176994e-001	9.033447e-001	-9.612012e-001	-3.399566e-001
1.180251221293370e-001	-8.882748e-002	8.544575e-001	-6.340503e-001	9.054980e-001	-9.460605e-001	1.571923e-001
1.181210797032743e-001	-6.244939e-002	8.575193e-001	-6.518797e-001	9.080400e-001	-9.248194e-001	6.894766e-001
1.181618540695024e-001	-4.369522e-002	8.588119e-001	-6.588205e-001	9.091102e-001	-9.147712e-001	8.505126e-001
1.181897304549310e-001	-2.785302e-002	8.596911e-001	-6.632336e-001	9.098384e-001	-9.075556e-001	9.291517e-001
1.182099429316269e-001	-1.565119e-002	8.603269e-001	-6.662964e-001	9.103647e-001	-9.021494e-001	9.684939e-001
1.182250392846715e-001	-6.314816e-003	8.608008e-001	-6.685030e-001	9.107568e-001	-8.980167e-001	9.877269e-001
1.182433260493589e-001	5.062761e-003	8.613736e-001	-6.710883e-001	9.112306e-001	-8.929024e-001	9.991209e-001
1.182625181873690e-001	1.689360e-002	8.619736e-001	-6.737056e-001	9.117267e-001	-8.874082e-001	9.969084e-001
1.182853754891245e-001	3.048612e-002	8.626862e-001	-6.766744e-001	9.123157e-001	-8.806964e-001	9.753994e-001
1.183224199972341e-001	5.037850e-002	8.638369e-001	-6.811430e-001	9.132664e-001	-8.694335e-001	8.982486e-001
1.183813687673133e-001	7.533024e-002	8.656585e-001	-6.875165e-001	9.147689e-001	-8.505425e-001	6.782526e-001
1.184478694682627e-001	9.058966e-002	8.676996e-001	-6.936039e-001	9.164489e-001	-8.278323e-001	3.217203e-001
1.185290548317582e-001	8.814283e-002	8.701712e-001	-6.994116e-001	9.184781e-001	-7.981524e-001	-1.815446e-001
1.186141764699871e-001	6.488221e-002	8.727425e-001	-7.038801e-001	9.205801e-001	-7.648050e-001	-6.574216e-001
1.186573597901703e-001	4.521653e-002	8.740381e-001	-7.054326e-001	9.216364e-001	-7.470450e-001	-8.353234e-001
1.186865521196937e-001	2.885746e-002	8.749094e-001	-7.061197e-001	9.223466e-001	-7.347267e-001	-9.215840e-001
1.187075991253509e-001	1.622945e-002	8.755356e-001	-7.064551e-001	9.228567e-001	-7.256919e-001	-9.647216e-001
1.187232737141837e-001	6.562216e-003	8.760009e-001	-7.066134e-001	9.232356e-001	-7.188807e-001	-9.859335e-001
1.187411779543741e-001	-4.564946e-003	8.765311e-001	-7.067002e-001	9.236673e-001	-7.110154e-001	-9.984641e-001
1.187617181710077e-001	-1.722943e-002	8.771380e-001	-7.066903e-001	9.241610e-001	-7.018814e-001	-9.972907e-001
1.187840742645617e-001	-3.055000e-002	8.777968e-001	-7.065281e-001	9.246967e-001	-6.918071e-001	-9.771691e-001
1.188203205743342e-001	-5.013648e-002	8.788605e-001	-7.059193e-001	9.255614e-001	-6.751842e-001	-9.039676e-001
1.188780806697894e-001	-7.495120e-002	8.805465e-001	-7.042131e-001	9.269292e-001	-6.479750e-001	-6.932881e-001
1.189447938136140e-001	-9.093810e-002	8.824797e-001	-7.011260e-001	9.284940e-001	-6.154885e-001	-3.399566e-001
1.190251221293369e-001	-8.882748e-002	8.847865e-001	-6.957402e-001	9.303564e-001	-5.749425e-001	1.571923e-001
1.191210797032742e-001	-6.244939e-002	8.875183e-001	-6.874360e-001	9.325501e-001	-5.245972e-001	6.894766e-001
1.191618540695023e-001	-4.369522e-002	8.886703e-001	-6.832260e-001	9.334720e-001	-5.026165e-001	8.505126e-001
1.191897304549310e-001	-2.785302e-002	8.894535e-001	-6.799984e-001	9.340988e-001	-4.873980e-001	9.291517e-001
1.192099429316269e-001	-1.565119e-002	8.900194e-001	-6.775169e-001	9.345514e-001	-4.762697e-001	9.684939e-001
1.192250392846715e-001	-6.314816e-003	8.904411e-001	-6.755811e-001	9.348885e-001	-4.679080e-001	9.877269e-001
1.192433260493589e-001	5.062761e-003	8.909506e-001	-6.731475e-001	9.352957e-001	-4.577228e-001	9.991209e-001
1.192625181873690e-001	1.689360e-002	8.914841e-001	-6.704972e-001	9.357218e-001	-4.469684e-001	9.969084e-001
1.192853754891245e-001	3.048612e-002	8.921176e-001	-6.671938e-001	9.362274e-001	-4.340755e-001	9.753994e-001
1.193224199972340e-001	5.037850e-002	8.931398e-001	-6.615049e-001	9.370428e-001	-4.129913e-001	8.982486e-001
1.193813687673133e-001	7.533024e-002	8.947567e-001	-6.517431e-001	9.383298e-001	-3.789834e-001	6.782526e-001
1.194478694682626e-001	9.058966e-002	8.965663e-001	-6.396937e-001	9.397662e-001	-3.399971e-001	3.217203e-001
1.195290548317581e-001	8.814283e-002	8.987547e-001	-6.234952e-001	9.414976e-001	-2.916043e-001	-1.815446e-001
1.196141764699871e-001	6.488221e-002	9.010283e-001	-6.050624e-001	9.432866e-001	-2.400526e-001	-6.574216e-001
1.196573597901703e-001	4.521653e-002	9.021726e-001	-5.950877e-001	9.441839e-001	-2.136280e-001	-8.353234e-001
1.196865521196937e-001	2.885746e-002	9.029415e-001	-5.880350e-001	9.447865e-001	-1.956744e-001	-9.215840e-001
1.197075991253509e-001	1.622945e-002	9.034938e-001	-5.828161e-001	9.452190e-001	-1.826891e-001	-9.647216e-001
1.197232737141837e-001	6.562216e-003	9.039040e-001	-5.788536e-001	9.455401e-001	-1.729975e-001	-9.859335e-001
1.197411779543741e-001	-4.564946e-003	9.043713e-001	-5.742506e-001	9.459057e-001	-1.619068e-001	-9.984641e-001
1.197617181710077e-001	-1.722943e-002	9.049060e-001	-5.688810e-001	9.463236e-001	-1.491582e-001	-9.972907e-001
1.197840742645617e-001	-3.055000e-002	9.054860e-001	-5.629153e-001	9.467767e-001	-1.352543e-001	-9.771691e-001
1.198203205743342e-001	-5.013648e-002	9.064221e-001	-5.529700e-001	9.475073e-001	-1.126562e-001	-9.039676e-001
1.198780806697893e-001	-7.495120e-002	9.079041e-001	-5.365518e-001	9.486614e-001	-7.652927e-002	-6.932881e-001
1.199447938136139e-001	-9.093810e-002	9.096015e-001	-5.167463e-001	9.499789e-001	-3.468011e-002	-3.399566e-001
1.200251221293369e-001	-8.882748e-002	9.116236e-001	-4.916810e-001	9.515431e-001	1.578404e-002	1.571923e-001
1.201210797032741e-001	-6.244939e-002	9.140146e-001	-4.604151e-001	9.533799e-001	7.600326e-002	6.894766e-001
1.201618540695022e-001	-4.369522e-002	9.150217e-001	-4.466625e-001	9.541498e-001	1.015207e-001	8.505126e-001
1.201897304549309e-001	-2.785302e-002	9.157054e-001	-4.370269e-001	9.546727e-001	1.189290e-001	9.291517e-001
1.202099429316268e-001	-1.565119e-002	9.161994e-001	-4.299490e-001	9.550499e-001	1.315288e-001	9.684939e-001
1.202250392846714e-001	-6.314816e-003	9.165671e-001	-4.246101e-001	9.553307e-001	1.409257e-001	9.877269e-001
1.202433260493588e-001	5.062761e-003	9.170114e-001	-4.180872e-001	9.556696e-001	1.522914e-001	9.991209e-001
1.202625181873690e-001	1.689360e-002	9.174765e-001	-4.111817e-001	9.560240e-001	1.641981e-001	9.969084e-001
1.202853754891244e-001	3.048612e-002	9.180282e-001	-4.028680e-001	9.564442e-001	1.783474e-001	9.753994e-001
1.203224199972340e-001	5.037850e-002	9.189179e-001	-3.891944e-001	9.571211e-001	2.011997e-001	8.982486e-001
1.203813687673132e-001	7.533024e-002	9.203236e-001	-3.670259e-001	9.581875e-001	2.373345e-001	6.782526e-001
1.204478694682625e-001	9.058966e-002	9.218947e-001	-3.414422e-001	9.593747e-001	2.777054e-001	3.217203e-001
1.205290548317580e-001	8.814283e-002	9.237912e-001	-3.094248e-001	9.608014e-001	3.263267e-001	-1.815446e-001
1.206141764699871e-001	6.488221e-002	9.257582e-001	-2.751315e-001	9.622704e-001	3.763917e-001	-6.574216e-001
1.206573597901703e-001	4.521653e-002	9.267467e-001	-2.574396e-001	9.630051e-001	4.013876e-001	-8.353234e-001
1.206865521196936e-001	2.885746e-002	9.274101e-001	-2.453409e-001	9.634978e-001	4.181188e-001	-9.215840e-001
1.207075991253509e-001	1.622945e-002	9.278864e-001	-2.365611e-001	9.638510e-001	4.300947e-001	-9.647216e-001
1.207232737141837e-001	6.562216e-003	9.282398e-001	-2.299914e-001	9.641129e-001	4.389649e-001	-9.859335e-001
1.207411779543741e-001	-4.564946e-003	9.286424e-001	-2.224568e-001	9.644110e-001	4.490446e-001	-9.984641e-001
1.207617181710077e-001	-1.722943e-002	9.291027e-001	-2.137785e-001	9.647514e-001	4.605384e-001	-9.972907e-001
1.207840742645617e-001	-3.055000e-002	9.296018e-001	-2.042880e-001	9.651201e-001	4.729610e-001	-9.771691e-001
1.208203205743342e-001	-5.013648e-002	9.304063e-001	-1.888049e-001	9.657139e-001	4.929026e-001	-9.039676e-001
1.208780806697893e-001	-7.495120e-002	9.316787e-001	-1.639459e-001	9.666497e-001	5.241480e-001	-6.932881e-001
1.209447938136139e-001	-9.093810e-002	9.331335e-001	-1.349870e-001	9.677147e-001	5.593749e-001	-3.399566e-001
1.210251221293369e-001	-8.882748e-002	9.348630e-001	-9.981645e-002	9.689745e-001	6.004816e-001	1.571923e-001
1.211210797032741e-001	-6.244939e-002	9.369038e-001	-5.753126e-002	9.704471e-001	6.475731e-001	6.894766e-001
1.211618540695022e-001	-4.369522e-002	9.377618e-001	-3.948905e-002	9.710621e-001	6.668804e-001	8.505126e-001
1.211897304549309e-001	-2.785302e-002	9.383436e-001	-2.712605e-002	9.714789e-001	6.798292e-001	9.291517e-001
1.212099429316268e-001	-1.565119e-002	9.387635e-001	-1.815516e-002	9.717793e-001	6.890878e-001	9.684939e-001
1.212250392846714e-001	-6.314816e-003	9.390760e-001	-1.145246e-002	9.720026e-001	6.959305e-001	9.877269e-001
1.212433260493588e-001	5.062761e-003	9.394533e-001	-3.331796e-003	9.722719e-001	7.041354e-001	9.991209e-001
1.212625181873690e-001	1.689360e-002	9.398479e-001	5.191183e-003	9.725533e-001	7.126465e-001	9.969084e-001
1.212853754891245e-001	3.048612e-002	9.403158e-001	1.533981e-002	9.728864e-001	7.226477e-001	9.753994e-001
1.213224199972340e-001	5.037850e-002	9.410694e-001	3.177516e-002	9.734221e-001	7.385391e-001	8.982486e-001
1.213813687673133e-001	7.533024e-002	9.422585e-001	5.788267e-002	9.742637e-001	7.629987e-001	6.782526e-001
1.214478694682626e-001	9.058966e-002	9.435848e-001	8.722866e-002	9.751970e-001	7.893338e-001	3.217203e-001
1.215290548317581e-001	8.814283e-002	9.451819e-001	1.228353e-001	9.763134e-001	8.196120e-001	-1.815446e-001
1.216141764699871e-001	6.488221e-002	9.468345e-001	1.598903e-001	9.774566e-001	8.490672e-001	-6.574216e-001
1.216573597901703e-001	4.521653e-002	9.476633e-001	1.785417e-001	9.780259e-001	8.630868e-001	-8.353234e-001
1.216865521196937e-001	2.885746e-002	9.482187e-001	1.910651e-001	9.784066e-001	8.722048e-001	-9.215840e-001
1.217075991253509e-001	1.622945e-002	9.486170e-001	2.000522e-001	9.786791e-001	8.785969e-001	-9.647216e-001
1.217232737141837e-001	6.562216e-003	9.489124e-001	2.067196e-001	9.788809e-001	8.832576e-001	-9.859335e-001
1.217411779543741e-001	-4.564946e-003	9.492485e-001	2.143080e-001	9.791102e-001	8.884764e-001	-9.984641e-001
1.217617181710077e-001	-1.722943e-002	9.496327e-001	2.229801e-001	9.793718e-001	8.943250e-001	-9.972907e-001
1.217840742645617e-001	-3.055000e-002	9.500487e-001	2.323704e-001	9.796547e-001	9.005213e-001	-9.771691e-001
1.218203205743342e-001	-5.013648e-002	9.507187e-001	2.474773e-001	9.801092e-001	9.101894e-001	-9.039676e-001
1.218780806697894e-001	-7.495120e-002	9.517764e-001	2.712817e-001	9.808230e-001	9.246185e-001	-6.932881e-001
1.219447938136140e-001	-9.093810e-002	9.529829e-001	2.983327e-001	9.816314e-001	9.397677e-001	-3.399566e-001
1.220251221293370e-001	-8.882748e-002	9.544129e-001	3.301746e-001	9.825818e-001	9.558156e-001	1.571923e-001
1.221210797032743e-001	-6.244939e-002	9.560955e-001	3.673275e-001	9.836844e-001	9.717919e-001	6.894766e-001
1.221618540695024e-001	-4.369522e-002	9.568010e-001	3.827678e-001	9.841420e-001	9.775144e-001	8.505126e-001
1.221897304549310e-001	-2.785302e-002	9.572785e-001	3.931361e-001	9.844512e-001	9.810577e-001	9.291517e-001
1.222099429316269e-001	-1.565119e-002	9.576228e-001	4.005733e-001	9.846735e-001	9.834387e-001	9.684939e-001
1.222250392846715e-001	-6.314816e-003	9.578787e-001	4.060796e-001	9.848385e-001	9.851136e-001	9.877269e-001
1.222433260493589e-001	5.062761e-003	9.581875e-001	4.126962e-001	9.850371e-001	9.870237e-001	9.991209e-001
1.222625181873691e-001	1.689360e-002	9.585102e-001	4.195813e-001	9.852443e-001	9.888882e-001	9.969084e-001
1.222853754891245e-001	3.048612e-002	9.588924e-001	4.276883e-001	9.854890e-001	9.909211e-001	9.753994e-001
1.223224199972341e-001	5.037850e-002	9.595070e-001	4.406077e-001	9.858814e-001	9.937817e-001	8.982486e-001
1.223813687673134e-001	7.533024e-002	9.604747e-001	4.606820e-001	9.864949e-001	9.972233e-001	6.782526e-001
1.224478694682628e-001	9.058966e-002	9.615510e-001	4.825811e-001	9.871706e-001	9.994636e-001	3.217203e-001
1.225290548317583e-001	8.814283e-002	9.628424e-001	5.081765e-001	9.879723e-001	9.998333e-001	-1.815446e-001
1.226141764699872e-001	6.488221e-002	9.641742e-001	5.338395e-001	9.887851e-001	9.974278e-001	-6.574216e-001
1.226573597901704e-001	4.521653e-002	9.648400e-001	5.463261e-001	9.891868e-001	9.951161e-001	-8.353234e-001
1.226865521196937e-001	2.885746e-002	9.652851e-001	5.544907e-001	9.894541e-001	9.931383e-001	-9.215840e-001
1.227075991253509e-001	1.622945e-002	9.656038e-001	5.602523e-001	9.896448e-001	9.915050e-001	-9.647216e-001
1.227232737141837e-001	6.562216e-003	9.658400e-001	5.644708e-001	9.897857e-001	9.901759e-001	-9.859335e-001
1.227411779543741e-001	-4.564946e-003	9.661084e-001	5.692144e-001	9.899454e-001	9.885403e-001	-9.984641e-001
1.227617181710077e-001	-1.722943e-002	9.664149e-001	5.745679e-001	9.901271e-001	9.865098e-001	-9.972907e-001
1.227840742645617e-001	-3.055000e-002	9.667463e-001	5.802712e-001	9.903231e-001	9.841130e-001	-9.771691e-001
1.228203205743342e-001	-5.013648e-002	9.672790e-001	5.892316e-001	9.906365e-001	9.798148e-001	-9.039676e-001
1.228780806697894e-001	-7.495120e-002	9.681178e-001	6.028890e-001	9.911255e-001	9.719163e-001	-6.932881e-001
1.229447938136140e-001	-9.093810e-002	9.690713e-001	6.176994e-001	9.916740e-001	9.612012e-001	-3.399566e-001
1.230251221293370e-001	-8.882748e-002	9.701961e-001	6.340503e-001	9.923113e-001	9.460605e-001	1.571923e-001
1.231210797032742e-001	-6.244939e-002	9.715139e-001	6.518797e-001	9.930395e-001	9.248194e-001	6.894766e-001
1.231618540695023e-001	-4.369522e-002	9.720642e-001	6.588205e-001	9.933380e-001	9.147712e-001	8.505126e-001
1.231897304549310e-001	-2.785302e-002	9.724355e-001	6.632336e-001	9.935383e-001	9.075556e-001	9.291517e-001
1.232099429316269e-001	-1.565119e-002	9.727027e-001	6.662964e-001	9.936816e-001	9.021494e-001	9.684939e-001
1.232250392846715e-001	-6.314816e-003	9.729012e-001	6.685030e-001	9.937876e-001	8.980167e-001	9.877269e-001
1.232433260493589e-001	5.062761e-003	9.731402e-001	6.710883e-001	9.939148e-001	8.929024e-001	9.991209e-001
1.232625181873690e-001	1.689360e-002	9.733897e-001	6.737056e-001	9.940470e-001	8.874082e-001	9.969084e-001
1.232853754891245e-001	3.048612e-002	9.736847e-001	6.766744e-001	9.942024e-001	8.806964e-001	9.753994e-001
1.233224199972341e-001	5.037850e-002	9.741579e-001	6.811430e-001	9.944500e-001	8.694335e-001	8.982486e-001
1.233813687673134e-001	7.533024e-002	9.749003e-001	6.875165e-001	9.948329e-001	8.505425e-001	6.782526e-001
1.234478694682627e-001	9.058966e-002	9.757223e-001	6.936039e-001	9.952484e-001	8.278323e-001	3.217203e-001
1.235290548317582e-001	8.814283e-002	9.767030e-001	6.994116e-001	9.957321e-001	7.981524e-001	-1.815446e-001
1.236141764699871e-001	6.488221e-002	9.777086e-001	7.038801e-001	9.962115e-001	7.648050e-001	-6.574216e-001
1.236573597901703e-001	4.521653e-002	9.782088e-001	7.054326e-001	9.964437e-001	7.470450e-001	-8.353234e-001
1.236865521196937e-001	2.885746e-002	9.785420e-001	7.061197e-001	9.965966e-001	7.347267e-001	-9.215840e-001
1.237075991253509e-001	1.622945e-002	9.787799e-001	7.064551e-001	9.967048e-001	7.256919e-001	-9.647216e-001
1.237232737141837e-001	6.562216e-003	9.789559e-001	7.066134e-001	9.967842e-001	7.188807e-001	-9.859335e-001
1.237411779543741e-001	-4.564946e-003	9.791555e-001	7.067002e-001	9.968737e-001	7.110154e-001	-9.984641e-001
1.237617181710077e-001	-1.722943e-002	9.793831e-001	7.066903e-001	9.969748e-001	7.018814e-001	-9.972907e-001
1.237840742645617e-001	-3.055000e-002	9.796286e-001	7.065281e-001	9.970830e-001	6.918071e-001	-9.771691e-001
1.238203205743342e-001	-5.013648e-002	9.800220e-001	7.059193e-001	9.972543e-001	6.751842e-001	-9.039676e-001
1.238780806697894e-001	-7.495120e-002	9.806386e-001	7.042131e-001	9.975165e-001	6.479750e-001	-6.932881e-001
1.239447938136140e-001	-9.093810e-002	9.813352e-001	7.011260e-001	9.978029e-001	6.154885e-001	-3.399566e-001
1.240251221293370e-001	-8.882748e-002	9.821505e-001	6.957402e-001	9.981246e-001	5.749425e-001	1.571923e-001
1.241210797032743e-001	-6.244939e-002	9.830981e-001	6.874360e-001	9.984756e-001	5.245972e-001	6.894766e-001
1.241618540695023e-001	-4.369522e-002	9.834911e-001	6.832260e-001	9.986137e-001	5.026165e-001	8.505126e-001
1.241897304549310e-001	-2.785302e-002	9.837548e-001	6.799984e-001	9.987043e-001	4.873980e-001	9.291517e-001
1.242099429316269e-001	-1.565119e-002	9.839439e-001	6.775169e-001	9.987682e-001	4.762697e-001	9.684939e-001
1.242250392846715e-001	-6.314816e-003	9.840840e-001	6.755811e-001	9.988148e-001	4.679080e-001	9.877269e-001
1.242433260493588e-001	5.062761e-003	9.842523e-001	6.731475e-001	9.988700e-001	4.577228e-001	9.991209e-001
1.242625181873690e-001	1.689360e-002	9.844276e-001	6.704972e-001	9.989266e-001	4.469684e-001	9.969084e-001
1.242853754891245e-001	3.048612e-002	9.846342e-001	6.671938e-001	9.989921e-001	4.340755e-001	9.753994e-001
1.243224199972341e-001	5.037850e-002	9.849641e-001	6.615049e-001	9.990939e-001	4.129913e-001	8.982486e-001
1.243813687673133e-001	7.533024e-002	9.854785e-001	6.517431e-001	9.992447e-001	3.789834e-001	6.782526e-001
1.244478694682627e-001	9.058966e-002	9.860430e-001	6.396937e-001	9.993983e-001	3.399971e-001	3.217203e-001
1.245290548317582e-001	8.814283e-002	9.867090e-001	6.234952e-001	9.995623e-001	2.916043e-001	-1.815446e-001
1.246141764699871e-001	6.488221e-002	9.873845e-001	6.050624e-001	9.997061e-001	2.400526e-001	-6.574216e-001
1.246573597901703e-001	4.521653e-002	9.877171e-001	5.950877e-001	9.997683e-001	2.136280e-001	-8.353234e-001
1.246865521196937e-001	2.885746e-002	9.879369e-001	5.880350e-001	9.998060e-001	1.956744e-001	-9.215840e-001
1.247075991253509e-001	1.622945e-002	9.880931e-001	5.828161e-001	9.998313e-001	1.826891e-001	-9.647216e-001
1.247232737141837e-001	6.562216e-003	9.882082e-001	5.788536e-001	9.998488e-001	1.729975e-001	-9.859335e-001
1.247411779543741e-001	-4.564946e-003	9.883384e-001	5.742506e-001	9.998678e-001	1.619068e-001	-9.984641e-001
1.247617181710077e-001	-1.722943e-002	9.884861e-001	5.688810e-001	9.998879e-001	1.491582e-001	-9.972907e-001
1.247840742645617e-001	-3.055000e-002	9.886448e-001	5.629153e-001	9.999080e-001	1.352543e-001	-9.771691e-001
1.248203205743343e-001	-5.013648e-002	9.888972e-001	5.529700e-001	9.999363e-001	1.126562e-001	-9.039676e-001
1.248780806697894e-001	-7.495120e-002	9.892892e-001	5.365518e-001	9.999707e-001	7.652927e-002	-6.932881e-001
1.249447938136140e-001	-9.093810e-002	9.897262e-001	5.167463e-001	9.999940e-001	3.468011e-002	-3.399566e-001
1.250251221293370e-001	-8.882748e-002	9.902288e-001	4.916810e-001	9.999987e-001	-1.578404e-002	1.571923e-001
1.251210797032743e-001	-6.244939e-002	9.908025e-001	4.604151e-001	9.999710e-001	-7.600326e-002	6.894766e-001
1.251618540695024e-001	-4.369522e-002	9.910365e-001	4.466625e-001	9.999483e-001	-1.015207e-001	8.505126e-001
1.251897304549310e-001	-2.785302e-002	9.911916e-001	4.370269e-001	9.999290e-001	-1.189290e-001	9.291517e-001
1.252099429316269e-001	-1.565119e-002	9.913018e-001	4.299490e-001	9.999130e-001	-1.315288e-001	9.684939e-001
1.252250392846715e-001	-6.314816e-003	9.913830e-001	4.246101e-001	9.999000e-001	-1.409257e-001	9.877269e-001
1.252433260493589e-001	5.062761e-003	9.914801e-001	4.180872e-001	9.998831e-001	-1.522914e-001	9.991209e-001
1.252625181873691e-001	1.689360e-002	9.915805e-001	4.111817e-001	9.998640e-001	-1.641981e-001	9.969084e-001
1.252853754891245e-001	3.048612e-002	9.916979e-001	4.028680e-001	9.998392e-001	-1.783474e-001	9.753994e-001
1.253224199972341e-001	5.037850e-002	9.918832e-001	3.891944e-001	9.997948e-001	-2.011997e-001	8.982486e-001
